data_ora,predictii_total
2011-01-15 15:00:00,180.86394826703705
2011-01-15 16:00:00,179.4464566023826
2011-01-15 17:00:00,125.12794333658204
2011-01-15 18:00:00,127.18950294776076
2011-01-15 19:00:00,106.45638303159961
2011-01-15 20:00:00,92.55432324011495
2011-01-15 21:00:00,92.82536649162687
2011-01-15 22:00:00,78.74910326923532
2011-01-15 23:00:00,59.3896152207379
2011-01-16 00:00:00,56.16066869663483
2011-01-16 01:00:00,47.07319783019467
2011-01-16 02:00:00,34.42836545069384
2011-01-16 03:00:00,11.375914391139505
2011-01-16 04:00:00,6.125812349472978
2011-01-16 05:00:00,3.013438234175739
2011-01-16 06:00:00,0.5814786862387387
2011-01-16 07:00:00,11.86739586459228
2011-01-16 08:00:00,-12.687012204570406
2011-01-16 09:00:00,49.65315654290771
2011-01-16 10:00:00,56.93022718552964
2011-01-16 11:00:00,142.21792594478913
2011-01-16 12:00:00,156.02613470080087
2011-01-16 13:00:00,136.53399124409327
2011-01-16 14:00:00,143.6652213189133
2011-01-16 15:00:00,131.2002849018023
2011-01-16 16:00:00,103.67045584578524
2011-01-16 17:00:00,48.75869112270884
2011-01-16 18:00:00,48.635063331431404
2011-01-16 19:00:00,17.43354104872962
2011-01-16 20:00:00,7.951853076093024
2011-01-16 21:00:00,1.6737857848667164
2011-01-16 22:00:00,15.229272570978578
2011-01-16 23:00:00,16.296194027800624
2011-01-17 00:00:00,21.873572417245292
2011-01-17 01:00:00,15.694878498117937
2011-01-17 02:00:00,10.362300778574241
2011-01-17 03:00:00,1.584050677342962
2011-01-17 04:00:00,-8.339100045846536
2011-01-17 05:00:00,-6.725193208503357
2011-01-17 06:00:00,18.918216095056106
2011-01-17 07:00:00,-21.43205121563164
2011-01-17 08:00:00,83.21876985779475
2011-01-17 09:00:00,88.22528699996332
2011-01-17 10:00:00,40.85240460196416
2011-01-17 11:00:00,73.21134998505268
2011-01-17 12:00:00,95.26386725817294
2011-01-17 13:00:00,86.28417362602569
2011-01-17 14:00:00,88.5788265171374
2011-01-17 15:00:00,90.72175765104969
2011-01-17 16:00:00,82.15347582888364
2011-01-17 17:00:00,86.4531842023239
2011-01-17 18:00:00,85.40733623220201
2011-01-17 19:00:00,94.10445241303711
2011-01-17 20:00:00,77.35243107413525
2011-01-17 21:00:00,58.15164752344835
2011-01-17 22:00:00,36.14792426150717
2011-01-17 23:00:00,29.412968377635348
2011-01-18 12:00:00,34.278757290729075
2011-01-18 13:00:00,73.63957933841918
2011-01-18 14:00:00,66.11929817298287
2011-01-18 15:00:00,67.21341060213366
2011-01-18 16:00:00,68.60065972432673
2011-01-18 17:00:00,203.9214719075247
2011-01-18 18:00:00,155.85447424065092
2011-01-18 19:00:00,107.36602080232507
2011-01-18 20:00:00,103.0831856227053
2011-01-18 21:00:00,53.90045520377117
2011-01-18 22:00:00,40.77761803703229
2011-01-18 23:00:00,21.132445655103528
2011-01-19 00:00:00,7.031942844166028
2011-01-19 01:00:00,2.4419132756244166
2011-01-19 02:00:00,0.14339965102431382
2011-01-19 04:00:00,3.286725300265365
2011-01-19 05:00:00,11.884274907645684
2011-01-19 06:00:00,60.455395970077625
2011-01-19 07:00:00,180.86843978655946
2011-01-19 08:00:00,433.5628917741829
2011-01-19 09:00:00,212.33386853634613
2011-01-19 10:00:00,87.50212509492009
2011-01-19 11:00:00,86.20031196667803
2011-01-19 12:00:00,105.71812626328612
2011-01-19 13:00:00,148.92212474139052
2011-01-19 14:00:00,132.57163225701396
2011-01-19 15:00:00,146.15743985175448
2011-01-19 16:00:00,184.5130984880475
2011-01-19 17:00:00,274.00499723512974
2011-01-19 18:00:00,230.16280252512686
2011-01-19 19:00:00,207.05866987882513
2011-01-19 20:00:00,156.20169348858397
2011-01-19 21:00:00,136.32022584527337
2011-01-19 22:00:00,85.3148035550679
2011-01-19 23:00:00,38.78598876841811
2011-02-13 00:00:00,46.29830107810739
2011-02-13 01:00:00,35.65614298875777
2011-02-13 02:00:00,28.67137717179055
2011-02-13 03:00:00,17.523169779407677
2011-02-13 04:00:00,3.726588587964846
2011-02-13 06:00:00,-0.5676585524733997
2011-02-13 07:00:00,19.052767001387757
2011-02-13 08:00:00,59.53107852039768
2011-02-13 09:00:00,109.89136356954802
2011-02-13 10:00:00,159.739624696201
2011-02-13 11:00:00,192.35635846268727
2011-02-13 12:00:00,219.52379468990847
2011-02-13 13:00:00,256.0630551930188
2011-02-13 14:00:00,219.63746255623394
2011-02-13 15:00:00,218.66765744643664
2011-02-13 16:00:00,252.17993621694995
2011-02-13 17:00:00,258.1721842726367
2011-02-13 18:00:00,212.70814166928304
2011-02-13 19:00:00,184.74107321921517
2011-02-13 20:00:00,126.33470983897723
2011-02-13 21:00:00,111.10104460837303
2011-02-13 22:00:00,109.29689601305604
2011-02-13 23:00:00,94.62578260320797
2011-02-14 00:00:00,20.589148415500322
2011-02-14 01:00:00,8.359217077456893
2011-02-14 02:00:00,11.936815229846095
2011-02-14 03:00:00,8.270129875717558
2011-02-14 04:00:00,18.571301360102893
2011-02-14 05:00:00,30.003395472901577
2011-02-14 06:00:00,104.81712113059683
2011-02-14 07:00:00,282.0486890132939
2011-02-14 08:00:00,470.7362011112023
2011-02-14 09:00:00,236.50052665001246
2011-02-14 10:00:00,169.53966214660056
2011-02-14 11:00:00,147.56157812933225
2011-02-14 12:00:00,163.0374047553973
2011-02-14 13:00:00,159.3101737462772
2011-02-14 14:00:00,144.64214284596272
2011-02-14 15:00:00,183.60391957373545
2011-02-14 16:00:00,288.4534163702864
2011-02-14 17:00:00,444.3568395513256
2011-02-14 18:00:00,368.582992288632
2011-02-14 19:00:00,292.15355065257756
2011-02-14 20:00:00,162.41064474912397
2011-02-14 21:00:00,122.09113261893573
2011-02-14 22:00:00,108.28032658844715
2011-02-14 23:00:00,55.812340743337614
2011-02-15 00:00:00,25.16826231193389
2011-02-15 01:00:00,-8.256730395815833
2011-02-15 02:00:00,3.841289874634383
2011-02-15 04:00:00,-20.172486208866623
2011-02-15 05:00:00,-24.530142719652634
2011-02-15 06:00:00,23.55594344593166
2011-02-15 07:00:00,124.89205713459815
2011-02-15 08:00:00,272.9414821739608
2011-02-15 09:00:00,85.01022908940696
2011-02-15 10:00:00,11.933049496921642
2011-02-15 11:00:00,28.638850669935742
2011-02-15 12:00:00,56.32299304391654
2011-02-15 13:00:00,53.179924016355585
2011-02-15 14:00:00,54.38891476161514
2011-02-15 15:00:00,85.02918595464716
2011-02-15 16:00:00,120.5104661425756
2011-02-15 17:00:00,264.0145979123703
2011-02-15 18:00:00,264.5189865081841
2011-02-15 19:00:00,167.02675255160574
2011-02-15 20:00:00,104.27828101226469
2011-02-15 21:00:00,64.93033139351195
2011-02-15 22:00:00,44.191872865266056
2011-02-15 23:00:00,15.487398925986335
2011-02-16 00:00:00,6.9294043829754575
2011-02-16 01:00:00,4.482417662322369
2011-02-16 03:00:00,4.93871692150921
2011-02-16 04:00:00,4.25661011597626
2011-02-16 05:00:00,13.312937663337195
2011-02-16 06:00:00,55.943025796239766
2011-02-16 07:00:00,165.4724886794202
2011-02-16 08:00:00,387.806744406328
2011-02-16 09:00:00,180.387434389448
2011-02-16 10:00:00,75.66684364363215
2011-02-16 11:00:00,106.91363572304107
2011-02-16 12:00:00,123.50973567506861
2011-02-16 13:00:00,130.28482801475167
2011-02-16 14:00:00,159.5945306134356
2011-02-16 15:00:00,159.73240672244944
2011-02-16 16:00:00,241.8759088704731
2011-02-16 17:00:00,420.72264180248845
2011-02-16 18:00:00,407.50771818344447
2011-02-16 19:00:00,256.2827483547448
2011-02-16 20:00:00,199.74988475552558
2011-02-16 21:00:00,146.83740031429556
2011-02-16 22:00:00,121.3674922307019
2011-02-16 23:00:00,91.05314346800162
2011-02-17 00:00:00,37.13759772220815
2011-02-17 01:00:00,29.742717735302428
2011-02-17 02:00:00,23.155785515759938
2011-02-17 03:00:00,20.321395995855703
2011-02-17 04:00:00,19.170468430192972
2011-02-17 05:00:00,29.762632957502973
2011-02-17 06:00:00,101.70842417521521
2011-02-17 07:00:00,289.449925272424
2011-02-17 08:00:00,534.244798907257
2011-02-17 09:00:00,275.09101959578294
2011-02-17 10:00:00,145.2832999505923
2011-02-17 11:00:00,192.01297963484424
2011-02-17 12:00:00,228.8545280875856
2011-02-17 13:00:00,220.4625584249953
2011-02-17 14:00:00,184.93642966518988
2011-02-17 15:00:00,185.6522781783258
2011-02-17 16:00:00,334.511396920425
2011-02-17 17:00:00,647.8343615194212
2011-02-17 18:00:00,669.7492907032617
2011-02-17 19:00:00,358.5003020232157
2011-02-17 20:00:00,252.70025942975454
2011-02-17 21:00:00,241.59364223596012
2011-02-17 22:00:00,161.44929798108743
2011-02-17 23:00:00,89.58324821355674
2011-02-18 00:00:00,43.82607163736191
2011-02-18 01:00:00,24.43734473431213
2011-02-18 02:00:00,11.600730538744624
2011-02-18 03:00:00,6.597740452322452
2011-02-18 04:00:00,2.067074579650116
2011-02-18 05:00:00,15.761133454079385
2011-02-18 06:00:00,74.97630958724122
2011-02-18 07:00:00,233.75170977281311
2011-02-18 08:00:00,495.35469147666333
2011-02-18 09:00:00,253.29043322871965
2011-02-18 10:00:00,150.90377150611766
2011-02-18 11:00:00,197.4320073165652
2011-02-18 12:00:00,254.32330590600506
2011-02-18 13:00:00,314.8325454598176
2011-02-18 14:00:00,293.05630296919577
2011-02-18 15:00:00,307.43987624444804
2011-02-18 16:00:00,410.0460995494075
2011-02-18 17:00:00,634.2503550906425
2011-02-18 18:00:00,548.7106668563287
2011-02-18 19:00:00,360.8146873051212
2011-02-18 20:00:00,318.92757165834865
2011-02-18 21:00:00,188.38287540823345
2011-02-18 22:00:00,148.21866670910174
2011-02-18 23:00:00,89.05684550068318
2011-02-19 00:00:00,32.80666524840913
2011-02-19 01:00:00,28.52438851304322
2011-02-19 02:00:00,10.812842028146258
2011-02-19 03:00:00,-2.5617851251537145
2011-02-19 04:00:00,-26.651246944790564
2011-02-19 05:00:00,-20.642491761247427
2011-02-19 06:00:00,-10.112004308252649
2011-02-19 07:00:00,27.463958487497717
2011-02-19 08:00:00,121.77493152296557
2011-02-19 09:00:00,170.58785512170977
2011-02-19 10:00:00,205.21647350888318
2011-02-19 11:00:00,268.4905810363172
2011-02-19 12:00:00,279.5368124059965
2011-02-19 13:00:00,305.82913033185883
2011-02-19 14:00:00,310.3850667114566
2011-02-19 15:00:00,307.898965304376
2011-02-19 16:00:00,308.41538219095736
2011-02-19 17:00:00,260.46863325218186
2011-02-19 18:00:00,198.8998753179483
2011-02-19 19:00:00,128.48217064614582
2011-02-19 20:00:00,51.17702626908456
2011-02-19 21:00:00,66.23413769908979
2011-02-19 22:00:00,13.204459844408941
2011-02-19 23:00:00,18.58424712076746
2011-03-13 00:00:00,57.844186630203275
2011-03-13 01:00:00,33.047794544421606
2011-03-13 03:00:00,13.872190710654003
2011-03-13 04:00:00,-11.029558879712983
2011-03-13 05:00:00,-6.684156307437358
2011-03-13 06:00:00,-0.8442708329941764
2011-03-13 07:00:00,21.93646863966152
2011-03-13 08:00:00,98.46286790309436
2011-03-13 09:00:00,156.91276619940095
2011-03-13 10:00:00,211.5336931120179
2011-03-13 11:00:00,335.84346995935744
2011-03-13 12:00:00,388.5981718799997
2011-03-13 13:00:00,384.4732902375151
2011-03-13 14:00:00,357.4216063621743
2011-03-13 15:00:00,397.4503520559292
2011-03-13 16:00:00,370.3397787420244
2011-03-13 17:00:00,265.80714566338884
2011-03-13 18:00:00,195.37615329145422
2011-03-13 19:00:00,112.96946072888707
2011-03-13 20:00:00,58.478796360184134
2011-03-13 21:00:00,35.793703127657245
2011-03-13 22:00:00,45.507827524347846
2011-03-13 23:00:00,14.229114053041581
2011-03-14 00:00:00,6.336324639243571
2011-03-14 01:00:00,-2.2781010833303834
2011-03-14 02:00:00,-5.065100670166828
2011-03-14 03:00:00,2.21273490987082
2011-03-14 05:00:00,7.681061119802233
2011-03-14 06:00:00,69.77464263480172
2011-03-14 07:00:00,235.43899245546962
2011-03-14 08:00:00,478.0301304335665
2011-03-14 09:00:00,228.82222721147122
2011-03-14 10:00:00,123.9968240911593
2011-03-14 11:00:00,122.20610700179654
2011-03-14 12:00:00,168.51901844083437
2011-03-14 13:00:00,139.23989750606253
2011-03-14 14:00:00,120.90059134383607
2011-03-14 15:00:00,168.80955397478203
2011-03-14 16:00:00,238.30504729302888
2011-03-14 17:00:00,393.932307606606
2011-03-14 18:00:00,341.8152758505128
2011-03-14 19:00:00,245.32101381471435
2011-03-14 20:00:00,154.31122574941273
2011-03-14 21:00:00,131.95461699608032
2011-03-14 22:00:00,91.62031421151521
2011-03-14 23:00:00,56.00107878784829
2011-03-15 00:00:00,21.30479119829097
2011-03-15 01:00:00,4.495382396603407
2011-03-15 02:00:00,-0.41334232266959625
2011-03-15 04:00:00,-4.694456657310612
2011-03-15 05:00:00,3.202352433700674
2011-03-15 06:00:00,61.975460408050786
2011-03-15 07:00:00,180.4913448342438
2011-03-15 08:00:00,513.1056734894185
2011-03-15 09:00:00,225.2192572783227
2011-03-15 10:00:00,74.05049975684202
2011-03-15 11:00:00,89.64022742861022
2011-03-15 12:00:00,115.27055082922257
2011-03-15 13:00:00,91.06069238296621
2011-03-15 14:00:00,96.64496435087486
2011-03-15 15:00:00,131.5690588645073
2011-03-15 16:00:00,136.30626975662983
2011-03-15 17:00:00,249.24533794564454
2011-03-15 18:00:00,178.22866547727
2011-03-15 19:00:00,135.8949494414755
2011-03-15 20:00:00,101.1979930814615
2011-03-15 21:00:00,33.7666313121386
2011-03-15 22:00:00,72.18349096529536
2011-03-15 23:00:00,44.804674906804095
2011-03-16 00:00:00,10.484134371392116
2011-03-16 01:00:00,13.703781489347094
2011-03-16 03:00:00,-5.859725805442011
2011-03-16 04:00:00,6.705806966123113
2011-03-16 05:00:00,15.423595688713618
2011-03-16 06:00:00,72.83808318805163
2011-03-16 07:00:00,187.31265374100502
2011-03-16 08:00:00,442.7471383651651
2011-03-16 09:00:00,183.50306199836353
2011-03-16 10:00:00,77.88867936066092
2011-03-16 11:00:00,92.81106058209721
2011-03-16 12:00:00,135.20915172304458
2011-03-16 13:00:00,102.80235705064463
2011-03-16 14:00:00,57.945432529247206
2011-03-16 15:00:00,68.4413998875768
2011-03-16 16:00:00,126.93211027594376
2011-03-16 17:00:00,364.7423670091186
2011-03-16 18:00:00,350.6476473511546
2011-03-16 19:00:00,255.18411779292603
2011-03-16 20:00:00,177.40188099724148
2011-03-16 21:00:00,148.37288208913108
2011-03-16 22:00:00,84.96470135277792
2011-03-16 23:00:00,61.334653468874436
2011-03-17 00:00:00,22.813332706945978
2011-03-17 01:00:00,4.054266940156701
2011-03-17 02:00:00,17.00702400868276
2011-03-17 03:00:00,4.895741378992103
2011-03-17 04:00:00,1.622794694400014
2011-03-17 05:00:00,17.36547715789412
2011-03-17 06:00:00,88.08351277996411
2011-03-17 07:00:00,264.97953773064495
2011-03-17 08:00:00,542.6910230803909
2011-03-17 09:00:00,232.7554075362813
2011-03-17 10:00:00,145.63691814431712
2011-03-17 11:00:00,150.4821548030288
2011-03-17 12:00:00,200.18414606087447
2011-03-17 13:00:00,219.86225956319402
2011-03-17 14:00:00,175.30178506336705
2011-03-17 15:00:00,202.57576603370526
2011-03-17 16:00:00,263.7682140912513
2011-03-17 17:00:00,648.0926033976261
2011-03-17 18:00:00,368.9383633713533
2011-03-17 19:00:00,292.7476609934288
2011-03-17 20:00:00,181.40343605651975
2011-03-17 21:00:00,172.31284616521515
2011-03-17 22:00:00,100.08707023248745
2011-03-17 23:00:00,83.88165405149674
2011-03-18 00:00:00,30.94179150421367
2011-03-18 01:00:00,12.319802364532238
2011-03-18 02:00:00,3.366132207724523
2011-03-18 03:00:00,-7.16091885767837
2011-03-18 05:00:00,1.5456250625259371
2011-03-18 06:00:00,74.34782785907137
2011-03-18 07:00:00,236.30675693671185
2011-03-18 08:00:00,443.97586907636526
2011-03-18 09:00:00,251.21030928961204
2011-03-18 10:00:00,154.34278481713457
2011-03-18 11:00:00,178.06645130636883
2011-03-18 12:00:00,222.79687247389805
2011-03-18 13:00:00,283.8428795686305
2011-03-18 14:00:00,290.6019163015609
2011-03-18 15:00:00,295.27026251580025
2011-03-18 16:00:00,373.9055257236551
2011-03-18 17:00:00,572.0884556592202
2011-03-18 18:00:00,577.3415322564738
2011-03-18 19:00:00,409.86014642816536
2011-03-18 20:00:00,281.3520809762212
2011-03-18 21:00:00,230.98244703741744
2011-03-18 22:00:00,173.78397695257124
2011-03-18 23:00:00,113.88753116807139
2011-03-19 00:00:00,94.35463195118744
2011-03-19 01:00:00,83.16379925862988
2011-03-19 02:00:00,54.44648517514688
2011-03-19 03:00:00,44.62384873213865
2011-03-19 04:00:00,28.037501448362697
2011-03-19 05:00:00,26.426212399316128
2011-03-19 06:00:00,20.73477822953971
2011-03-19 07:00:00,32.52004192154593
2011-03-19 08:00:00,130.5741592652362
2011-03-19 09:00:00,222.87951280015199
2011-03-19 10:00:00,280.7445651305509
2011-03-19 11:00:00,319.0605710400978
2011-03-19 12:00:00,342.1576414008075
2011-03-19 13:00:00,416.44844732791194
2011-03-19 14:00:00,382.54870002901094
2011-03-19 15:00:00,411.11432382146376
2011-03-19 16:00:00,416.7583669882332
2011-03-19 17:00:00,249.3768697889591
2011-03-19 18:00:00,190.1659633226997
2011-03-19 19:00:00,174.25501032399754
2011-03-19 20:00:00,151.22173289295756
2011-03-19 21:00:00,97.11382947678037
2011-03-19 22:00:00,97.41541792020533
2011-03-19 23:00:00,77.13531487262516
2011-04-13 00:00:00,16.068445579160585
2011-04-13 01:00:00,-2.1531261520678298
2011-04-13 02:00:00,-4.7353646146472865
2011-04-13 03:00:00,-12.689560545710124
2011-04-13 04:00:00,-4.426074168579754
2011-04-13 05:00:00,3.5199430330435595
2011-04-13 06:00:00,47.123758675101655
2011-04-13 07:00:00,110.63836864604178
2011-04-13 08:00:00,259.7744278833374
2011-04-13 09:00:00,198.19084016271123
2011-04-13 10:00:00,103.73347471074892
2011-04-13 11:00:00,154.74465869038414
2011-04-13 12:00:00,47.87795210235594
2011-04-13 13:00:00,175.495433374913
2011-04-13 14:00:00,110.91096996816333
2011-04-13 15:00:00,138.48769399699125
2011-04-13 16:00:00,206.73595814171398
2011-04-13 17:00:00,398.04769615307066
2011-04-13 18:00:00,281.84907088820086
2011-04-13 19:00:00,293.0400514058891
2011-04-13 20:00:00,203.26252997804963
2011-04-13 21:00:00,160.3931594456821
2011-04-13 22:00:00,114.95352434875224
2011-04-13 23:00:00,72.69265184621531
2011-04-14 00:00:00,16.403233768516166
2011-04-14 01:00:00,2.4594387742784614
2011-04-14 02:00:00,0.8510865935009126
2011-04-14 03:00:00,1.8710285098053732
2011-04-14 04:00:00,3.448217365534772
2011-04-14 05:00:00,18.458763087014148
2011-04-14 06:00:00,95.02099543464283
2011-04-14 07:00:00,357.3427817990717
2011-04-14 08:00:00,588.1319992889171
2011-04-14 09:00:00,315.33693663382354
2011-04-14 10:00:00,159.04771219842397
2011-04-14 11:00:00,201.0221815934979
2011-04-14 12:00:00,252.43740867393848
2011-04-14 13:00:00,244.6437947825085
2011-04-14 14:00:00,222.54606748990582
2011-04-14 15:00:00,269.71759285953686
2011-04-14 16:00:00,368.07427349726606
2011-04-14 17:00:00,647.3432485687038
2011-04-14 18:00:00,632.275471234339
2011-04-14 19:00:00,462.361944629881
2011-04-14 20:00:00,254.10978182414436
2011-04-14 21:00:00,172.31986836127248
2011-04-14 22:00:00,141.83933235407963
2011-04-14 23:00:00,89.12825326860423
2011-04-15 00:00:00,44.27001850339934
2011-04-15 01:00:00,31.089499518605088
2011-04-15 02:00:00,18.994462107051053
2011-04-15 03:00:00,5.3262333098293055
2011-04-15 04:00:00,3.490983509742988
2011-04-15 05:00:00,3.2641176773491702
2011-04-15 06:00:00,19.797346952916545
2011-04-15 07:00:00,52.83218469357881
2011-04-15 08:00:00,330.0881267876635
2011-04-15 09:00:00,223.8301365998951
2011-04-15 10:00:00,286.0453152561592
2011-04-15 11:00:00,356.8782616652824
2011-04-15 12:00:00,339.5991562896013
2011-04-15 13:00:00,346.2463311403093
2011-04-15 14:00:00,337.87548030775434
2011-04-15 15:00:00,340.3630817424909
2011-04-15 16:00:00,354.06385851782017
2011-04-15 17:00:00,335.77157606228485
2011-04-15 18:00:00,157.73972885901816
2011-04-15 19:00:00,138.10170283819937
2011-04-15 20:00:00,51.36707351085429
2011-04-15 21:00:00,37.16934270988223
2011-04-15 22:00:00,51.40900411605518
2011-04-15 23:00:00,68.5220730904581
2011-04-16 00:00:00,33.27654895785545
2011-04-16 01:00:00,22.492702601138372
2011-04-16 02:00:00,27.032723989996665
2011-04-16 03:00:00,12.05345173408005
2011-04-16 04:00:00,-3.520491873949119
2011-04-16 05:00:00,-11.469919522369159
2011-04-16 06:00:00,3.556203120980607
2011-04-16 07:00:00,47.53825450257515
2011-04-16 08:00:00,25.095459529085296
2011-04-16 09:00:00,53.697412626533755
2011-04-16 10:00:00,66.84834611633224
2011-04-16 11:00:00,74.5162242048893
2011-04-16 12:00:00,190.28626167226724
2011-04-16 13:00:00,123.29415371442148
2011-04-16 14:00:00,233.7582745441357
2011-04-16 15:00:00,226.21810262250872
2011-04-16 16:00:00,181.88304010409652
2011-04-16 17:00:00,154.96527856462353
2011-04-16 18:00:00,148.08281925584984
2011-04-16 19:00:00,120.08173259942825
2011-04-16 20:00:00,35.03728858570429
2011-04-16 21:00:00,75.78487873599238
2011-04-16 22:00:00,50.02060002318441
2011-04-16 23:00:00,24.76154866808582
2011-04-17 00:00:00,24.31923419654468
2011-04-17 01:00:00,31.08919634072259
2011-04-17 02:00:00,34.69944507161668
2011-04-17 03:00:00,11.403024818891453
2011-04-17 04:00:00,-1.219989595303135
2011-04-17 05:00:00,-11.004376848042526
2011-04-17 06:00:00,30.960043422280858
2011-04-17 07:00:00,60.31851409121967
2011-04-17 08:00:00,156.63141990320273
2011-04-17 09:00:00,196.45539845487244
2011-04-17 10:00:00,278.18592562690014
2011-04-17 11:00:00,349.7523443173675
2011-04-17 12:00:00,372.3281938366557
2011-04-17 13:00:00,463.3964539717125
2011-04-17 14:00:00,455.60546598899236
2011-04-17 15:00:00,459.84570351569795
2011-04-17 16:00:00,476.09867074146484
2011-04-17 17:00:00,464.233136647275
2011-04-17 18:00:00,422.9226129330897
2011-04-17 19:00:00,371.61373292512127
2011-04-17 20:00:00,266.6385288375482
2011-04-17 21:00:00,175.27954963160371
2011-04-17 22:00:00,138.38350835287105
2011-04-17 23:00:00,47.196765862153434
2011-04-18 00:00:00,13.563487563982951
2011-04-18 01:00:00,4.909875219175696
2011-04-18 02:00:00,-3.456270311671399
2011-04-18 03:00:00,5.473760417781231
2011-04-18 04:00:00,3.3544643890351606
2011-04-18 05:00:00,11.044504355344422
2011-04-18 06:00:00,95.62842129604181
2011-04-18 07:00:00,337.1836293129312
2011-04-18 08:00:00,603.5868472905995
2011-04-18 09:00:00,273.0438857759775
2011-04-18 10:00:00,122.36197200048152
2011-04-18 11:00:00,153.13903881886728
2011-04-18 12:00:00,180.1046094488932
2011-04-18 13:00:00,175.07180317367897
2011-04-18 14:00:00,158.26877981891028
2011-04-18 15:00:00,202.45828345815644
2011-04-18 16:00:00,268.943689304684
2011-04-18 17:00:00,578.7232457073147
2011-04-18 18:00:00,596.8849635530389
2011-04-18 19:00:00,409.780046015554
2011-04-18 20:00:00,312.5890994415643
2011-04-18 21:00:00,241.47459210908553
2011-04-18 22:00:00,110.39770528526358
2011-04-18 23:00:00,38.35669267438959
2011-04-19 00:00:00,6.720260404342697
2011-04-19 01:00:00,-3.3294925292370285
2011-04-19 02:00:00,-12.178178055473923
2011-04-19 03:00:00,-18.400502387827654
2011-04-19 04:00:00,-3.1257750708281975
2011-04-19 05:00:00,12.737658493680158
2011-04-19 06:00:00,64.44949299413707
2011-04-19 07:00:00,321.25824619827745
2011-04-19 08:00:00,580.2793594435099
2011-04-19 09:00:00,216.4866409065406
2011-04-19 10:00:00,119.80268830874448
2011-04-19 11:00:00,158.22190871968758
2011-04-19 12:00:00,188.46635989775547
2011-04-19 13:00:00,164.52072967028806
2011-04-19 14:00:00,164.3940879691439
2011-04-19 15:00:00,192.13191683439388
2011-04-19 16:00:00,244.82684340651997
2011-04-19 17:00:00,574.2622394820636
2011-04-19 18:00:00,498.53687527186077
2011-04-19 19:00:00,326.35891837053185
2011-04-19 20:00:00,195.901255459263
2011-04-19 21:00:00,150.15376708081007
2011-04-19 22:00:00,101.17618258505792
2011-04-19 23:00:00,44.567106149904724
2011-05-13 00:00:00,46.56088841697467
2011-05-13 01:00:00,20.870455559936335
2011-05-13 02:00:00,7.244092637143167
2011-05-13 03:00:00,3.3721200962615008
2011-05-13 04:00:00,-5.3189231441550096
2011-05-13 05:00:00,13.994052121748418
2011-05-13 06:00:00,60.43844844342028
2011-05-13 07:00:00,215.02951230960943
2011-05-13 08:00:00,516.3257267868864
2011-05-13 09:00:00,289.5340925008165
2011-05-13 10:00:00,146.48103070410403
2011-05-13 11:00:00,175.7878137251297
